canonical_key,brand,product_line,shade_code,shade_name,level,normalized_tones,color_type,sub_range,mixing_ratio,discontinued_status,gray_coverage_claim,metadata_json
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09NW,Cream Soda,9.0,Natural|Warm,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""NW""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": [""Manufacturer tone family description for code 'NW' not printed in any fetched source.""]}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09GI,Hamptons,9.0,Gold|Pearl,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""GI""], ""manufacturer_tone_descriptions"": [""Gold Iridescent""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)"", ""Tone family GI decoded as Gold Iridescent per salon-standard Redken Shades EQ legend.""], ""data_gaps"": []}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09GB,Butter Cream,9.0,Gold|Beige,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""GB""], ""manufacturer_tone_descriptions"": [""Gold Beige""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""Tone family description ('Gold Beige') taken from the tone-family legend printed on the official Redken Australia Shades EQ mini chart (2013); the shade itself was verified on the official US 2022 mini shade chart."", ""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": []}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09G,Vanilla Crème,9.0,Gold,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""G""], ""manufacturer_tone_descriptions"": [""Gold""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""Tone family description ('Gold') taken from the tone-family legend printed on the official Redken Australia Shades EQ mini chart (2013); the shade itself was verified on the official US 2022 mini shade chart."", ""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": []}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09AA,Papaya,9.0,Other,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""AA""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": [""Manufacturer tone family description for code 'AA' not printed in any fetched source."", ""tone code AA unresolved; no normalized tones assigned for it""]}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09RB,Blush,9.0,Red|Brown,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""RB""], ""manufacturer_tone_descriptions"": [""Red Brown""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""Tone family description ('Red Brown') taken from the tone-family legend printed on the official Redken Australia Shades EQ mini chart (2013); the shade itself was verified on the official US 2022 mini shade chart."", ""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": []}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09VRo,Rosé,9.0,Violet|Other,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""VRo""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": [""Manufacturer tone family description for code 'VRo' not printed in any fetched source.""]}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,09V,Platinum Ice,9.0,Violet,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""V""], ""manufacturer_tone_descriptions"": [""Violet""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""special_usage_notes"": ""2022 US chart prints '& Bonder Inside' with this shade name (shade listed in both Shades EQ Gloss and Shades EQ Bonder Inside per chart key)."", ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""Tone family description ('Violet') taken from the tone-family legend printed on the official Redken Australia Shades EQ mini chart (2013); the shade itself was verified on the official US 2022 mini shade chart."", ""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": []}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,08T,Silver,8.0,Ash|Blue,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""T""], ""manufacturer_tone_descriptions"": [""Titanium""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""Tone family description ('Titanium') taken from the tone-family legend printed on the official Redken Australia Shades EQ mini chart (2013); the shade itself was verified on the official US 2022 mini shade chart."", ""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": []}"
Redken::Shades EQ Gloss::US,Redken,Shades EQ Gloss,08GN,Ivy,8.0,Green|Natural,demi,,"1:1 (equal parts color : developer), as printed on the official US 2022 chart and the salon-services UK chart",Active - line listed on redkenpro.com and on the official shade-chart hub as of June 2026.,,"{""manufacturer_tone_codes"": [""GN""], ""manufacturer_tone_descriptions"": [""Green Natural""], ""developer_options"": [""Shades EQ Gloss Processing Solution (official US 2022 chart: 'Use only with Shades EQ Gloss Processing Solution or Processing Solution for Precision Application')"", ""Shades EQ Processing Solution for Precision Application (official US 2022 chart)"", ""Gloss to Gel Processing Solution / Gloss to Gel Developer - transforms Shades EQ into a gel texture for precision application (salon-services UK chart)""], ""source_url"": ""https://www.redkenpro.com/-/media/project/loreal/brand-sites/redken/americas/us_us/shade-chart-pdfs/redken-2022-shades-eq-bonder-inside-reanimation-wave-1-mini-shade-chart-na.pdf"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""Tone family description ('Green Natural') taken from the tone-family legend printed on the official Redken Australia Shades EQ mini chart (2013); the shade itself was verified on the official US 2022 mini shade chart."", ""mixing_ratio inherited from line-level default (Stage 5 record)"", ""developer_options inherited from line-level record (Stage 5)""], ""data_gaps"": []}"
